City,ISS-ID,lat,lon,latcity,loncity,nlat,nlon,MODEL,date,hour,alt,sunazt,sunelv,shu,ap,ISO,Coments,NASA,CoordFLAG,URL,small,large,Thumbnail
Ankara,ISS030-E-224401,41.0,34.6,39.9272237,32.8520491,41.0,34.6,NIKON D3S S/N: 2007934,20120413,225431,212.0,23.0,-37.0,1/40,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=224401,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-224401.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-224401.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-224401.jpg
Polska,ISS034-E-35348,50.6,17.8,0.0,0.0,50.6,17.8,NIKON D3S S/N: 2007931,20130126,013646,220.0,59.0,-46.0,1/6,5.6,10000,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=35348,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-35348.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-35348.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-35348.jpg
Polska,ISS034-E-35348,50.6,17.8,52.0977181,19.0258159,50.6,17.8,NIKON D3S S/N: 2007931,20130126,013646,220.0,59.0,-46.0,1/6,5.6,10000,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=35348,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-35348.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-35348.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-35348.jpg
حدود ‏المملكة العربية السعودية‎,ISS030-E-234088,24.0,47.9,0.0,0.0,24.0,47.9,NIKON D3S S/N: 2007934,20120415,224347,212.0,43.0,-46.0,1/40,2.8,6400,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=234088,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-234088.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-234088.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-234088.jpg
Istanbul,ISS036-E-27009,41.8,33.5,41.0096334,28.9651646,41.8,33.5,NIKON D3S S/N: 2007945,20130731,203425,223.0,339.0,-28.0,1/10,1.6,10000,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS036&roll=E&frame=27009,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS036/ISS036-E-27009.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS036/ISS036-E-27009.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS036/ISS036-E-27009.jpg
Ankara,ISS030-E-211533,40.8,34.6,39.9272237,32.8520491,40.8,34.6,NIKON D3S S/N: 2007934,20120411,000621,211.0,43.0,-31.0,1/30,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=211533,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-211533.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-211533.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-211533.jpg
حدود ‏المملكة العربية السعودية‎,ISS030-E-234084,24.4,47.6,0.0,0.0,24.4,47.6,NIKON D3S S/N: 2007934,20120415,224339,212.0,42.0,-46.0,1/50,2.8,6400,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=234084,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-234084.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-234084.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-234084.jpg
Germany,ISS030-E-209320,51.8,13.2,51.0834196,10.4234469,51.8,13.2,NIKON D3S S/N: 2007934,20120407,233703,211.0,8.0,-31.0,1/30,2.8,6400,0.0,0.0,0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209320,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-209320.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-209320.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-209320.jpg
حدود ‏المملكة العربية السعودية‎,ISS033-E-20297,25.4,46.8,0.0,0.0,25.4,46.8,NIKON D3S S/N: 2053892,20121113,013759,224.0,101.0,-21.0,1/40,2.8,8000,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS033&roll=E&frame=20297,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS033/ISS033-E-20297.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS033/ISS033-E-20297.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS033/ISS033-E-20297.jpg
حدود ‏المملكة العربية السعودية‎,ISS030-E-217840,24.4,47.3,0.0,0.0,24.4,47.3,NIKON D3S S/N: 2007934,20120412,235539,212.0,59.0,-34.0,1/30,2.8,6400,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=217840,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-217840.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-217840.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-217840.jpg
România,ISS030-E-209094,47.8,23.4,0.0,0.0,47.8,23.4,NIKON D3S S/N: 2007934,20120406,212153,212.0,340.0,-34.0,1/20,2.8,6400,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209094,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-209094.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-209094.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-209094.jpg
Leipzig,ISS032-E-13037,51.6,13.0,51.340462,12.3747049,51.6,13.0,NIKON D3S S/N: 2007931,20120804,000318,213.0,12.0,-21.0,1/15,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS032&roll=E&frame=13037,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS032/ISS032-E-13037.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS032/ISS032-E-13037.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS032/ISS032-E-13037.jpg
România,ISS030-E-209180,46.0,26.1,0.0,0.0,46.0,26.1,NIKON D3S S/N: 2007934,20120407,202612,212.0,327.0,-31.0,1/25,2.8,6400,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209180,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-209180.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-209180.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-209180.jpg
European Union,ISS038-E-15373,51.8,10.2,0.0,0.0,51.8,10.2,NIKON D3S S/N: 2007931,20131211,202920,219.0,297.0,-48.0,1/25,1.4,8000,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS038&roll=E&frame=15373,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-15373.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS038/ISS038-E-15373.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS038/ISS038-E-15373.jpg
Düsseldorf,ISS038-E-44095,51.8,10.0,51.2235376,6.7637565,51.8,10.0,NIKON D3S S/N: 2021064,20131215,185236,223.0,274.0,-33.0,1/40,4.0,16127,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS038&roll=E&frame=44095,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-44095.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS038/ISS038-E-44095.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS038/ISS038-E-44095.jpg
Magyarország,ISS036-E-28400,48.3,21.2,0.0,0.0,48.3,21.2,NIKON D3S S/N: 2008337,20130803,212109,222.0,339.0,-22.0,1/25,2.8,12800,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS036&roll=E&frame=28400,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS036/ISS036-E-28400.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS036/ISS036-E-28400.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS036/ISS036-E-28400.jpg
România,ISS030-E-211521,43.5,29.6,0.0,0.0,43.5,29.6,NIKON D3S S/N: 2007934,20120411,000507,211.0,36.0,-31.0,1/20,2.8,6400,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=211521,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-211521.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-211521.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-211521.jpg
Brasil,ISS030-E-272030,-23.6,-47.0,-8.4666145,-51.3333976,-23.6,-47.5,NIKON D3S S/N: 2007931,20120423,045345,214.0,109.0,-63.0,1/80,1.4,6400,0.0,0.0,0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=272030,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-272030.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-272030.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-272030.jpg
România,ISS030-E-275038,47.6,22.3,0.0,0.0,47.6,22.3,NIKON D3 S/N: 2054926,20120403,223514,212.0,0.0,-37.0,1/30,2.8,6400,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=275038,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-275038.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-275038.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-275038.jpg
Česko,ISS030-E-224766,50.4,14.8,0.0,0.0,50.4,14.8,NIKON D3S S/N: 2007931,20120409,001740,211.0,22.0,-30.0,1/50,2.8,6400,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=224766,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-224766.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-224766.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-224766.jpg
Česko,ISS030-E-248994,50.6,14.0,0.0,0.0,50.6,14.0,NIKON D3S S/N: 2008336,20120414,215352,211.0,340.0,-28.0,1/15,1.4,6400,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=248994,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-248994.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-248994.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-248994.jpg
Česko,ISS030-E-224762,50.4,14.7,0.0,0.0,50.4,14.7,NIKON D3S S/N: 2007931,20120409,001739,211.0,22.0,-30.0,1/50,2.8,6400,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=224762,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-224762.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-224762.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-224762.jpg
حدود ‏المملكة العربية السعودية‎,ISS036-E-26614,24.5,46.4,0.0,0.0,24.5,46.4,NIKON D3S S/N: 2007945,20130729,185656,224.0,322.0,-38.0,1/10,1.6,12800,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS036&roll=E&frame=26614,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS036/ISS036-E-26614.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS036/ISS036-E-26614.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS036/ISS036-E-26614.jpg
Republic of Ireland,ISS030-E-254993,51.5,-10.0,52.865196,-7.9794599,51.5,-10.6,NIKON D3S S/N: 2008336,20120412,234154,211.0,343.0,-28.0,0.4,2.8,8000,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=254993,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-254993.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-254993.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-254993.jpg
România,ISS030-E-239028,45.2,26.6,0.0,0.0,45.2,26.6,NIKON D3S S/N: 2007934,20120419,202802,211.0,331.0,-29.0,1/40,2.8,6400,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=239028,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-239028.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-239028.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-239028.jpg
Magyarország,ISS036-E-28395,48.2,20.6,0.0,0.0,48.2,20.6,NIKON D3S S/N: 2008337,20130803,212102,223.0,339.0,-22.0,1/15,2.8,12800,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS036&roll=E&frame=28395,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS036/ISS036-E-28395.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS036/ISS036-E-28395.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS036/ISS036-E-28395.jpg
România,ISS030-E-278741,45.3,26.3,0.0,0.0,45.3,26.3,NIKON D3S S/N: 2007934,20120419,202758,211.0,330.0,-29.0,1/40,2.8,6400,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=278741,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-278741.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-278741.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-278741.jpg
Republic of Ireland,ISS034-E-50097,51.2,-11.0,52.865196,-7.9794599,51.2,-11.3,NIKON D3S S/N: 2007934,20130214,213411,222.0,294.0,-34.0,1/25,2.8,51200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=50097,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-50097.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-50097.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-50097.jpg
Brasil,ISS030-E-272208,-25.0,-46.0,-8.4666145,-51.3333976,-25.0,-46.2,NIKON D3S S/N: 2007931,20120423,045416,214.0,110.0,-61.0,1/80,1.4,6400,0.0,0.0,0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=272208,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-272208.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-272208.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-272208.jpg
European Union,ISS030-E-205164,51.7,8.0,0.0,0.0,51.7,8.0,NIKON D3S S/N: 2007934,20120402,020249,210.0,42.0,-25.0,1/5,1.4,3200,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=205164,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-205164.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-205164.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-205164.jpg
România,ISS030-E-281413,44.5,27.5,0.0,0.0,44.5,27.5,NIKON D3S S/N: 2008336,20120413,225249,211.0,13.0,-35.0,0.4,1.4,3200,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=281413,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-281413.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-281413.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-281413.jpg
Dresden,ISS034-E-47306,51.0,11.5,51.0493286,13.7381437,51.0,11.5,NIKON D3S S/N: 2053892,20130210,214730,222.0,322.0,-48.0,1,2.8,5000,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=47306,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-47306.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-47306.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-47306.jpg
Republic of Ireland,ISS030-E-217559,51.6,-8.4,52.865196,-7.9794599,51.6,-8.4,NIKON D3S S/N: 2007934,20120411,230203,211.0,334.0,-27.0,1/25,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=217559,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-217559.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-217559.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-217559.jpg
Republic of Ireland,ISS030-E-211423,51.7,-6.8,0.0,0.0,51.7,-6.8,NIKON D3S S/N: 2007934,20120410,235815,211.0,351.0,-30.0,1/40,2.8,6400,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=211423,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-211423.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-211423.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-211423.jpg
Republic of Ireland,ISS030-E-224369,51.7,-6.7,52.865196,-7.9794599,51.7,-6.7,NIKON D3S S/N: 2007934,20120413,224628,211.0,332.0,-25.0,1/40,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=224369,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-224369.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-224369.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-224369.jpg
Franfurt,ISS030-E-217472,51.2,9.8,39.9512771,-0.0662935,51.2,9.8,NIKON D3S S/N: 2007934,20120411,212848,211.0,329.0,-25.0,1/25,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=217472,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-217472.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-217472.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-217472.jpg
Franfurt,ISS030-E-217471,51.2,9.7,39.9512771,-0.0662935,51.2,9.7,NIKON D3S S/N: 2007934,20120411,212847,211.0,329.0,-25.0,1/25,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=217471,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-217471.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-217471.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-217471.jpg
Nederland,ISS030-E-72034,51.8,5.4,52.2378498,5.53445746585,51.8,5.4,NIKON D3S S/N: 2008336,20120201,030713,209.0,67.0,-39.0,1/100,1.4,8000,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=72034,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-72034.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-72034.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-72034.jpg
حدود ‏المملكة العربية السعودية‎,ISS030-E-241878,27.7,44.1,0.0,0.0,27.7,44.1,NIKON D3S S/N: 2008336,20120412,235429,212.0,55.0,-35.0,0.4,2.8,8000,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=241878,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-241878.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-241878.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-241878.jpg
Wien,ISS030-E-209520,48.6,18.7,48.2083537,16.3725042,48.6,18.7,NIKON D3S S/N: 2007934,20120408,210532,211.0,331.0,-30.0,1/30,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209520,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-209520.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-209520.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-209520.jpg
Republic of Ireland,ISS034-E-48512,51.1,-10.0,0.0,0.0,51.1,-10.2,NIKON D3S S/N: 2008336,20130214,213422,222.0,295.0,-34.0,1/30,2.8,51200,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=48512,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-48512.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-48512.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-48512.jpg
European Union,ISS030-E-208936,51.0,10.2,0.0,0.0,51.0,10.2,NIKON D3S S/N: 2007934,20120406,012803,211.0,36.0,-26.0,1/50,2.8,6400,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208936,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-208936.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-208936.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-208936.jpg
Istanbul,ISS035-E-16970,41.6,31.2,41.0096334,28.9651646,41.6,31.2,NIKON D3S S/N: 2008336,20130404,192951,215.0,315.0,-32.0,1/40,3.2,51200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS035&roll=E&frame=16970,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-16970.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS035/ISS035-E-16970.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS035/ISS035-E-16970.jpg
European Union,ISS030-E-208934,51.1,9.6,0.0,0.0,51.1,9.6,NIKON D3S S/N: 2007934,20120406,012757,211.0,35.0,-27.0,1/50,2.8,6400,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208934,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-208934.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-208934.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-208934.jpg
United Kingdom,ISS030-E-281044,51.7,-5.5,54.7023545,-3.2765753,51.7,-5.5,NIKON D3S S/N: 2008336,20120413,224640,211.0,334.0,-26.0,0.4,1.4,3200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=281044,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-281044.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-281044.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-281044.jpg
United Kingdom,ISS030-E-236324,51.8,-4.4,0.0,0.0,51.8,-4.4,NIKON D3S S/N: 2007931,20120414,215045,211.0,321.0,-21.0,1/4,1.4,3200,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=236324,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-236324.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-236324.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-236324.jpg
Magyarország,ISS032-E-12211,47.6,20.9,0.0,0.0,47.6,20.9,NIKON D3S S/N: 2008336,20120804,213452,213.0,342.0,-24.0,1/10,2.8,6400,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS032&roll=E&frame=12211,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS032/ISS032-E-12211.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS032/ISS032-E-12211.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS032/ISS032-E-12211.jpg
